Time_s,AccX_g,AccY_g,AccZ_g,GyroX_degs,GyroY_degs,GyroZ_degs,VehicleSpeed_kmh,Latitude_deg,Longitude_deg,Height_m,ENU_x,ENU_y,VehicleSpeed_ms,Heading_rad,GPS_heading_valid,Base_dx,Base_dy,True_dx,True_dy,Target_dx,Target_dy,GPS_valid,dataset_id
1.245,-0.543,-0.7505,0.4,-0.84,-0.48,0.36,0.0,32.43055513,120.50587867,16.467,-1.3915268937125802e-10,18.63243499192913,0.0,0.0,0,0.0,0.0,1.659827830735594e-10,4.001776687800884e-11,1.659827830735594e-10,4.001776687800884e-11,1,Data01
1.3450000000000002,-0.5399999999999996,-0.7589999999999997,0.40749999999999975,0.029999999999992227,0.2499999999999858,0.11000000000000289,0.0,32.43055513,120.50587867,16.469,2.2737367544323206e-12,18.632434991886385,0.0,0.0,0,0.0,0.0,1.4142642612569034e-10,-4.274625098332763e-11,1.4142642612569034e-10,-4.274625098332763e-11,1,Data01
1.445,-0.5425,-0.7525,0.3935,-0.85,-0.66,0.47000000000000003,0.0,32.43055513,120.50587867,16.469,2.2737367544323206e-12,18.632434991886385,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,Data01
1.5450000000000002,-0.5404999999999995,-0.7509999999999998,0.40599999999999986,0.08999999999998978,0.17999999999999178,0.08000000000000222,0.0,32.43055513,120.50587867,16.47,-1.6370904631912708e-10,18.63243499223927,0.0,0.0,0,0.0,0.0,-1.659827830735594e-10,3.5288394428789616e-10,-1.659827830735594e-10,3.5288394428789616e-10,1,Data01
1.645,-0.5427524752475248,-0.7419950495049505,0.39602475247524754,-0.4824752475247522,-0.272178217821782,0.38821782178217845,0.0,32.43055513,120.50587867,16.47,-1.6370904631912708e-10,18.63243499223927,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,Data01
1.745,-0.53995,-0.7532949999999999,0.40249500000000005,0.14410000000000062,0.2852000000000005,-0.03430000000000066,0.0,32.43055512,120.50587867,16.464,-1.0459189070388675e-10,18.631327103456442,0.0,0.0,0,0.0,0.0,5.911715561524034e-11,-0.001107888782826194,5.911715561524034e-11,-0.001107888782826194,1,Data01
1.8450000000000002,-0.5417550000000007,-0.7454500000000002,0.39450999999999997,-0.4391000000000021,0.036100000000009125,0.3279000000000049,0.0,32.43055512,120.50587867,16.465,-2.7057467377744615e-10,18.63132710341597,0.0,0.0,0,0.0,0.0,-1.659827830735594e-10,-4.0472514228895307e-11,-1.659827830735594e-10,-4.0472514228895307e-11,1,Data01
1.945,-0.5399132653061225,-0.7538010204081633,0.4024591836734694,0.207244897959184,0.3092857142857144,0.06438775510204026,0.0,32.43055512,120.50587867,16.469,-1.318767317570746e-10,18.63132710300215,0.0,0.0,0,0.0,0.0,1.3869794202037156e-10,-4.1382008930668235e-10,1.3869794202037156e-10,-4.1382008930668235e-10,1,Data01
2.045,-0.5382799999999995,-0.7449749999999999,0.39699,-0.627599999999995,-0.38819999999999627,0.34679999999999334,0.0,32.43055512,120.50587867,16.466,-5.079527909401804e-10,18.631327103211788,0.0,0.0,0,0.0,0.0,-3.7607605918310583e-10,2.0963852875865996e-10,-3.7607605918310583e-10,2.0963852875865996e-10,1,Data01
2.145,-0.5394300000000002,-0.7553300000000004,0.4044700000000001,-0.26840000000000375,0.012199999999994937,-0.05560000000001014,0.0,32.43055512,120.50587867,16.465,-2.7057467377744615e-10,18.63132710341597,0.0,0.0,0,0.0,0.0,2.3737811716273427e-10,2.041815605480224e-10,2.3737811716273427e-10,2.041815605480224e-10,1,Data01
2.245,-0.5402800000000005,-0.745495,0.39449500000000004,-0.7659000000000095,-0.4389000000000025,0.6032000000000157,0.0,32.43055512,120.50587867,16.463,-4.1109160520136356e-10,18.63132710345917,0.0,0.0,0,0.0,0.0,-1.405169314239174e-10,4.320099833421409e-11,-1.405169314239174e-10,4.320099833421409e-11,1,Data01
2.345,-0.537918367346939,-0.7528112244897963,0.4074642857142858,-0.40938775510204223,-0.1281632653061267,0.021632653061220697,0.0,32.43055512,120.50587867,16.465,-2.7057467377744615e-10,18.63132710341597,0.0,0.0,0,0.0,0.0,1.405169314239174e-10,-4.320099833421409e-11,1.405169314239174e-10,-4.320099833421409e-11,1,Data01
2.4450000000000003,-0.5407450000000006,-0.7474400000000002,0.3999650000000001,-0.7787000000000031,-0.6988000000000028,0.5566000000000081,0.0,32.43055512,120.50587867,16.465,-2.7057467377744615e-10,18.63132710341597,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,Data01
2.5450000000000004,-0.5384350000000001,-0.7553250000000004,0.40847000000000006,-0.02509999999998802,0.24520000000001127,0.02329999999999227,0.0,32.43055512,120.50587867,16.466,-5.079527909401804e-10,18.631327103211788,0.0,0.0,0,0.0,0.0,-2.3737811716273427e-10,-2.041815605480224e-10,-2.3737811716273427e-10,-2.041815605480224e-10,1,Data01
2.645,-0.5427500000000006,-0.7539250000000002,0.39552999999999994,-0.7798000000000005,-0.44309999999999283,0.4257000000000099,0.0,32.43055513,120.50587867,16.477,-5.047695594839752e-11,18.632434992134677,0.0,0.0,0,0.0,0.0,4.574758349917829e-10,0.0011078889228883781,4.574758349917829e-10,0.0011078889228883781,1,Data01
2.745,-0.5399234693877553,-0.7533622448979594,0.4074693877551021,0.005102040816337916,0.1281632653061267,0.10408163265305181,0.0,32.43055513,120.50587867,16.476,-3.574314177967608e-10,18.632434991744503,0.0,0.0,0,0.0,0.0,-3.069544618483633e-10,-3.901732270605862e-10,-3.069544618483633e-10,-3.901732270605862e-10,1,Data01
2.845,-0.5437750000000006,-0.7509750000000001,0.400005,-0.3903999999999991,-0.11309999999999282,0.4080000000000046,0.0,32.43055513,120.50587867,16.476,-3.574314177967608e-10,18.632434991744503,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,Data01
2.9450000000000003,-0.53847,-0.7573150000000004,0.40747500000000003,0.02550000000001057,0.2867000000000077,-0.07520000000001137,0.0,32.43055512,120.50587867,16.475,1.4733814168721437e-10,18.631327103330932,0.0,0.0,0,0.0,0.0,5.047695594839752e-10,-0.0011078884135713452,5.047695594839752e-10,-0.0011078884135713452,1,Data01
3.0450000000000004,-0.5412900000000005,-0.7529500000000001,0.39652,-0.5282000000000042,-0.2791000000000021,0.494900000000012,0.0,32.43055512,120.50587867,16.476,-1.8189894035458565e-11,18.631327103290914,0.0,0.0,0,0.0,0.0,-1.6552803572267294e-10,-4.001776687800884e-11,-1.6552803572267294e-10,-4.001776687800884e-11,1,Data01
3.145,-0.5438673469387758,-0.7508826530612248,0.40644897959183685,0.1076530612244952,0.29755102040816894,0.14438775510203067,0.0,32.43055512,120.50587867,16.477,2.1691448637284338e-10,18.631327103124022,0.0,0.0,0,0.0,0.0,2.3510438040830195e-10,-1.6689227777533233e-10,2.3510438040830195e-10,-1.6689227777533233e-10,1,Data01
3.245,-0.5427750000000006,-0.7465,0.398515,-0.6181000000000043,-0.3311999999999973,0.4372000000000065,0.0,32.43055512,120.50587867,16.478,5.093170329928398e-11,18.63132710347645,0.0,0.0,0,0.0,0.0,-1.659827830735594e-10,3.524291969370097e-10,-1.659827830735594e-10,3.524291969370097e-10,1,Data01
3.345,-0.5404343434343436,-0.7543434343434346,0.406479797979798,-0.13171717171716774,0.1,-0.005757575757585676,0.0,32.43055513,120.50587867,16.478,-2.8830982046201825e-10,18.63243499153714,0.0,0.0,0,0.0,0.0,-3.3924152376130223e-10,0.0011078880606874009,-3.3924152376130223e-10,0.0011078880606874009,1,Data01
3.4450000000000003,-0.5401000000000009,-0.7455499999999999,0.3920499999999999,-0.41099999999999764,-0.08499999999998847,0.42200000000001847,0.0,32.43055513,120.50587867,16.478,-2.8830982046201825e-10,18.63243499153714,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,Data01
3.5450000000000004,-0.5417857142857149,-0.7545816326530622,0.404918367346939,-0.02979591836734741,0.22632653061225338,0.055918367346925124,0.0,32.43055513,120.50587867,16.477,-5.047695594839752e-11,18.632434992134677,0.0,0.0,0,0.0,0.0,2.3783286451362073e-10,5.975380190648139e-10,2.3783286451362073e-10,5.975380190648139e-10,1,Data01
3.645,-0.5415200000000001,-0.74389,0.39649,-0.8714000000000008,-0.43720000000000026,0.40600000000000036,0.0,32.43055513,120.50587867,16.476,-3.574314177967608e-10,18.632434991744503,0.0,0.0,0,0.0,0.0,-3.069544618483633e-10,-3.901732270605862e-10,-3.069544618483633e-10,-3.901732270605862e-10,1,Data01
3.745,-0.53788,-0.75414,0.40539000000000003,0.02640000000000048,0.0621999999999997,0.17319999999999958,0.0,32.4305551,120.50587867,16.476,1.1505107977427542e-10,18.62911132539557,0.0,0.0,0,0.0,0.0,4.724824975710362e-10,-0.0033236663489333296,4.724824975710362e-10,-0.0033236663489333296,1,Data01
3.845,-0.541,-0.7509,0.39352000000000004,-0.8678000000000002,-0.5880000000000003,0.4518000000000011,0.0,32.4305551,120.50587867,16.478,-2.8830982046201825e-10,18.62911132515137,0.0,0.0,0,0.0,0.0,-4.0336090023629367e-10,-2.4419932742603123e-10,-4.0336090023629367e-10,-2.4419932742603123e-10,1,Data01
3.9450000000000003,-0.5393469387755105,-0.7507142857142863,0.403918367346939,-0.27673469387755856,-0.0063265306122534115,0.16816326530610365,0.0,32.4305551,120.50587867,16.476,1.1505107977427542e-10,18.62911132539557,0.0,0.0,0,0.0,0.0,4.0336090023629367e-10,2.4419932742603123e-10,4.0336090023629367e-10,2.4419932742603123e-10,1,Data01
4.045,-0.539479999999999,-0.7458599999999997,0.4003899999999998,-0.6254000000000111,-0.3484000000000172,0.3179999999999959,0.0,32.4305551,120.50587867,16.477,-1.2232703738845885e-10,18.629111324798487,0.0,0.0,0,0.0,0.0,-2.3737811716273427e-10,-5.970832717139274e-10,-2.3737811716273427e-10,-5.970832717139274e-10,1,Data01
4.145,-0.5388499999999997,-0.7540999999999991,0.4064599999999999,-0.041400000000024306,0.09479999999998892,-0.13119999999998128,0.0,32.4305551,120.50587867,16.477,-1.2232703738845885e-10,18.629111324798487,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,Data01
4.245,-0.5435000000000012,-0.7513400000000003,0.39552,-0.4623999999999945,-0.25439999999998986,0.2962000000000088,0.0,32.4305551,120.50587867,16.478,-2.8830982046201825e-10,18.62911132515137,0.0,0.0,0,0.0,0.0,-1.659827830735594e-10,3.5288394428789616e-10,-1.659827830735594e-10,3.5288394428789616e-10,1,Data01
4.345,-0.5417040816326525,-0.7521836734693871,0.4064387755102039,0.5571428571428303,0.7673469387754839,0.2800000000000209,0.0,32.4305551,120.50587867,16.477,-1.2232703738845885e-10,18.629111324798487,0.0,0.0,0,0.0,0.0,1.659827830735594e-10,-3.5288394428789616e-10,1.659827830735594e-10,-3.5288394428789616e-10,1,Data01
4.444999999999999,-0.5410899999999991,-0.7518799999999998,0.39901000000000003,-0.44260000000000554,-0.3146000000000098,0.3321999999999834,0.0,32.4305551,120.50587867,16.477,-1.2232703738845885e-10,18.629111324798487,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,Data01
4.545,-0.5403299999999996,-0.7580799999999991,0.4084699999999999,0.3001999999999799,0.3261999999999923,-0.1675999999999747,0.0,32.4305551,120.50587867,16.478,-2.8830982046201825e-10,18.62911132515137,0.0,0.0,0,0.0,0.0,-1.659827830735594e-10,3.5288394428789616e-10,-1.659827830735594e-10,3.5288394428789616e-10,1,Data01
4.645,-0.5410999999999991,-0.7514799999999999,0.39606000000000013,-0.5727999999999847,-0.3439999999999872,0.471999999999983,0.0,32.43055508,120.50587867,16.48,-1.4097167877480388e-11,18.626895548785797,0.0,0.0,0,0.0,0.0,2.7421265258453786e-10,-0.002215776365574129,2.7421265258453786e-10,-0.002215776365574129,1,Data01
4.745,-0.5407857142857148,-0.7576224489795927,0.40839795918367366,-0.022244897959178597,0.10775510204082141,0.013469387755094209,0.0,32.43055512,120.50587867,16.479,-1.1505107977427542e-10,18.631327103436433,0.0,0.0,0,0.0,0.0,-1.0095391189679503e-10,0.004431554650636826,-1.0095391189679503e-10,0.004431554650636826,1,Data01
4.845,-0.5445099999999989,-0.7493699999999998,0.39952000000000004,-1.0031999999999643,-0.739199999999977,0.3929999999999851,0.0,32.43055512,120.50587867,16.477,2.1691448637284338e-10,18.631327103124022,0.0,0.0,0,0.0,0.0,3.319655661471188e-10,-3.1241143005900085e-10,3.319655661471188e-10,-3.1241143005900085e-10,1,Data01
4.945,-0.5417900000000005,-0.7531900000000007,0.4074300000000001,0.1708000000000212,0.16500000000001153,0.09819999999998108,0.0,32.43055512,120.50587867,16.478,5.093170329928398e-11,18.63132710347645,0.0,0.0,0,0.0,0.0,-1.659827830735594e-10,3.524291969370097e-10,-1.659827830735594e-10,3.524291969370097e-10,1,Data01
5.045,-0.5412574257425738,-0.7479554455445544,0.39505940594059413,-0.7788118811881182,-0.5065346534653503,0.34990099009900394,0.0,32.43055512,120.50587867,16.477,2.1691448637284338e-10,18.631327103124022,0.0,0.0,0,0.0,0.0,1.659827830735594e-10,-3.524291969370097e-10,1.659827830735594e-10,-3.524291969370097e-10,1,Data01
5.145,-0.5421632653061222,-0.7500408163265302,0.4034234693877551,0.1405102040816261,0.4426530612244847,0.27775510204082865,0.0,32.43055512,120.50587867,16.477,2.1691448637284338e-10,18.631327103124022,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,Data01
5.245,-0.5417799999999996,-0.74535,0.39409000000000005,-0.21860000000001056,-0.18530000000000862,0.34060000000000035,0.0,32.43055512,120.50587867,16.477,2.1691448637284338e-10,18.631327103124022,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,Data01
5.345,-0.5383649999999999,-0.7513699999999995,0.40298500000000004,0.28799999999999215,0.5431999999999891,-0.20659999999998468,0.0,32.43055512,120.50587867,16.479,-1.1505107977427542e-10,18.631327103436433,0.0,0.0,0,0.0,0.0,-3.319655661471188e-10,3.1241143005900085e-10,-3.319655661471188e-10,3.1241143005900085e-10,1,Data01
5.445,-0.5418100000000016,-0.7473350000000004,0.393015,-0.30359999999999165,-0.14149999999999655,0.509200000000025,0.0,32.43055512,120.50587867,16.479,-1.1505107977427542e-10,18.631327103436433,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,Data01
5.545,-0.5397091836734692,-0.7500408163265303,0.4033775510204081,0.18724489795918203,0.4169387755102022,0.03255102040817087,0.0,32.43055512,120.50587867,16.477,2.1691448637284338e-10,18.631327103124022,0.0,0.0,0,0.0,0.0,3.319655661471188e-10,-3.1241143005900085e-10,3.319655661471188e-10,-3.1241143005900085e-10,1,Data01
5.645,-0.5388999999999996,-0.744985,0.396515,-0.9425999999999886,-0.7128999999999889,0.45439999999998987,0.0,32.43055512,120.50587867,16.476,-1.8189894035458565e-11,18.631327103290914,0.0,0.0,0,0.0,0.0,-2.3510438040830195e-10,1.6689227777533233e-10,-2.3510438040830195e-10,1.6689227777533233e-10,1,Data01
5.745,-0.536805,-0.7530349999999997,0.4072899999999999,-0.1860999999999978,0.09630000000000352,0.11510000000000287,0.0,32.43055512,120.50587867,16.475,1.4733814168721437e-10,18.631327103330932,0.0,0.0,0,0.0,0.0,1.6552803572267294e-10,4.001776687800884e-11,1.6552803572267294e-10,4.001776687800884e-11,1,Data01
5.845,-0.5368699999999995,-0.7513799999999998,0.39459000000000005,-0.8470999999999915,-0.7018999999999946,0.41229999999998845,0.0,32.43055512,120.50587867,16.471,-6.230038707144558e-11,18.63132710318814,0.0,0.0,0,0.0,0.0,-2.0963852875865996e-10,-1.4279066817834973e-10,-2.0963852875865996e-10,-1.4279066817834973e-10,1,Data01
5.945,-0.5388010204081638,-0.7534795918367359,0.40878571428571475,-0.3096938775510211,-0.22959183673471742,0.08520408163264129,0.0,32.43055512,120.50587867,16.472,2.4419932742603123e-10,18.631327103578315,0.0,0.0,0,0.0,0.0,3.064997144974768e-10,3.901732270605862e-10,3.064997144974768e-10,3.901732270605862e-10,1,Data01
6.045,-0.5437049999999994,-0.7447449999999999,0.40137999999999996,-0.6982999999999924,-0.37549999999999706,0.35030000000000017,0.0,32.43055512,120.50587867,16.473,6.366462912410498e-12,18.631327102980777,0.0,0.0,0,0.0,0.0,-2.3783286451362073e-10,-5.975380190648139e-10,-2.3783286451362073e-10,-5.975380190648139e-10,1,Data01
6.145,-0.5402449999999999,-0.7559899999999996,0.4084399999999999,0.12559999999999066,0.17519999999999686,0.09600000000000389,0.0,32.43055512,120.50587867,16.475,1.4733814168721437e-10,18.631327103330932,0.0,0.0,0,0.0,0.0,1.4097167877480388e-10,3.5015546018257737e-10,1.4097167877480388e-10,3.5015546018257737e-10,1,Data01
6.245,-0.5422649999999997,-0.7553199999999999,0.39753000000000005,-0.8290999999999995,-0.5842000000000023,0.2590999999999995,0.0,32.43055512,120.50587867,16.474,-1.596163201611489e-10,18.631327103334115,0.0,0.0,0,0.0,0.0,-3.069544618483633e-10,3.183231456205249e-12,-3.069544618483633e-10,3.183231456205249e-12,1,Data01
6.345,-0.5407091836734692,-0.7574948979591833,0.4068622448979591,0.014183673469384234,-0.007244897959182012,-0.03530612244897069,0.0,32.43055512,120.50587867,16.473,6.366462912410498e-12,18.631327102980777,0.0,0.0,0,0.0,0.0,1.659827830735594e-10,-3.533386916387826e-10,1.659827830735594e-10,-3.533386916387826e-10,1,Data01
6.445,-0.5432950000000016,-0.7514100000000001,0.4,-0.48779999999998197,-0.2586999999999799,0.4334000000000152,0.0,32.43055512,120.50587867,16.473,6.366462912410498e-12,18.631327102980777,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,Data01
6.545,-0.5392749999999998,-0.7558999999999996,0.4083949999999999,0.043199999999989136,0.060399999999993736,-0.17169999999998814,0.0,32.43055512,120.50587867,16.475,1.4733814168721437e-10,18.631327103330932,0.0,0.0,0,0.0,0.0,1.4097167877480388e-10,3.5015546018257737e-10,1.4097167877480388e-10,3.5015546018257737e-10,1,Data01
6.645,-0.5458249999999996,-0.74791,0.3945600000000001,-0.6848999999999966,-0.4003000000000002,0.6000999999999935,0.0,32.43055512,120.50587867,16.476,-1.8189894035458565e-11,18.631327103290914,0.0,0.0,0,0.0,0.0,-1.6552803572267294e-10,-4.001776687800884e-11,-1.6552803572267294e-10,-4.001776687800884e-11,1,Data01
6.745,-0.5425714285714287,-0.7494285714285716,0.4028979591836735,0.12224489795918472,0.47530612244898157,0.14040816326530337,0.0,32.43055513,120.50587867,16.476,-3.574314177967608e-10,18.632434991744503,0.0,0.0,0,0.0,0.0,-3.3924152376130223e-10,0.001107888453589112,-3.3924152376130223e-10,0.001107888453589112,1,Data01
6.845,-0.53896,-0.7491,0.39422,-0.757600000000002,-0.5552000000000012,0.5708000000000018,0.0,32.43055512,120.50587867,16.474,-1.596163201611489e-10,18.631327103334115,0.0,0.0,0,0.0,0.0,1.978150976356119e-10,-0.0011078884103881137,1.978150976356119e-10,-0.0011078884103881137,1,Data01
6.945,-0.53732,-0.7432200000000001,0.4052800000000001,0.44920000000000193,0.6320000000000014,0.18799999999999506,0.0,32.43055513,120.50587867,16.474,-2.546585164964199e-11,18.632434992217895,0.0,0.0,0,0.0,0.0,1.3415046851150692e-10,0.001107888883780106,1.3415046851150692e-10,0.001107888883780106,1,Data01
7.045,-0.53484,-0.74696,0.39176,-0.6652000000000013,-0.2711999999999999,0.4428000000000024,0.0,32.43055513,120.50587867,16.473,-2.610249794088304e-10,18.632434991991886,0.0,0.0,0,0.0,0.0,-2.355591277591884e-10,-2.2600943339057267e-10,-2.355591277591884e-10,-2.2600943339057267e-10,1,Data01
7.145,-0.5393775510204079,-0.7518469387755088,0.40333673469387726,-0.20469387755100935,-0.03224489795916752,0.06897959183675342,0.0,32.43055513,120.50587867,16.475,-1.2005330063402653e-10,18.63243499234204,0.0,0.0,0,0.0,0.0,1.4097167877480388e-10,3.5015546018257737e-10,1.4097167877480388e-10,3.5015546018257737e-10,1,Data01
7.245,-0.53874,-0.74392,0.39654,-0.7900000000000027,-0.4152000000000013,0.4656000000000013,0.0,32.43055513,120.50587867,16.476,-3.574314177967608e-10,18.632434991744503,0.0,0.0,0,0.0,0.0,-2.3737811716273427e-10,-5.975380190648139e-10,-2.3737811716273427e-10,-5.975380190648139e-10,1,Data01
7.345,-0.53922,-0.75396,0.40392000000000006,-0.08319999999999972,-0.030000000000000887,0.24640000000000034,0.0,32.43055513,120.50587867,16.475,-1.2005330063402653e-10,18.63243499234204,0.0,0.0,0,0.0,0.0,2.3737811716273427e-10,5.975380190648139e-10,2.3737811716273427e-10,5.975380190648139e-10,1,Data01
7.445,-0.5356600000000001,-0.7474200000000001,0.39502000000000004,-1.0684000000000002,-0.5815999999999979,0.40520000000000256,0.0,32.43055513,120.50587867,16.475,-1.2005330063402653e-10,18.63243499234204,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,Data01
7.545,-0.5382142857142858,-0.7500102040816327,0.40685714285714286,0.06918367346939058,0.26653061224489977,0.10265306122448803,0.0,32.43055513,120.50587867,16.474,-2.546585164964199e-11,18.632434992217895,0.0,0.0,0,0.0,0.0,9.458744898438454e-11,-1.241460267920047e-10,9.458744898438454e-11,-1.241460267920047e-10,1,Data01
7.645,-0.5395999999999982,-0.7448399999999996,0.39752000000000004,-0.8587999999999976,-0.4224000000000253,0.3879999999999755,0.0,32.43055513,120.50587867,16.474,-2.546585164964199e-11,18.632434992217895,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,Data01
7.745,-0.5367277227722774,-0.7541089108910896,0.40692574257425745,0.026336633663383457,0.09118811881189076,-0.020693069306940537,0.0,32.4305551,120.50587867,16.475,-1.9190338207408786e-10,18.629111325005397,0.0,0.0,0,0.0,0.0,-1.6643753042444587e-10,-0.003323667212498549,-1.6643753042444587e-10,-0.003323667212498549,1,Data01
7.845,-0.5444200000000001,-0.7501599999999999,0.39752000000000004,-0.5976000000000002,-0.16999999999999912,0.35720000000000024,0.0,32.43055512,120.50587867,16.473,6.366462912410498e-12,18.631327102980777,0.0,0.0,0,0.0,0.0,1.9826984498649836e-10,0.0022157779753797513,1.9826984498649836e-10,0.0022157779753797513,1,Data01
7.945,-0.5406122448979592,-0.7544285714285716,0.40831632653061223,0.26530612244898166,0.5161224489795938,0.10142857142856981,0.0,32.43055512,120.50587867,16.476,-1.8189894035458565e-11,18.631327103290914,0.0,0.0,0,0.0,0.0,-2.4556356947869062e-11,3.1013769330456853e-10,-2.4556356947869062e-11,3.1013769330456853e-10,1,Data01
8.045,-0.5430399999999982,-0.7507799999999996,0.3995,-0.7555999999999718,-0.3947999999999898,0.29599999999999216,0.0,32.43055512,120.50587867,16.477,2.1691448637284338e-10,18.631327103124022,0.0,0.0,0,0.0,0.0,2.3510438040830195e-10,-1.6689227777533233e-10,2.3510438040830195e-10,-1.6689227777533233e-10,1,Data01
8.145,-0.5402199999999994,-0.7587599999999983,0.40693999999999986,0.02599999999999146,0.19719999999999405,-0.05839999999997533,0.0,32.43055512,120.50587867,16.476,-1.8189894035458565e-11,18.631327103290914,0.0,0.0,0,0.0,0.0,-2.3510438040830195e-10,1.6689227777533233e-10,-2.3510438040830195e-10,1.6689227777533233e-10,1,Data01
8.245,-0.5420799999999981,-0.7539399999999998,0.39562000000000025,-0.9199999999999573,-0.5355999999999906,0.5895999999999352,0.0,32.43055512,120.50587867,16.473,6.366462912410498e-12,18.631327102980777,0.0,0.0,0,0.0,0.0,2.4556356947869062e-11,-3.1013769330456853e-10,2.4556356947869062e-11,-3.1013769330456853e-10,1,Data01
8.345,-0.5397346938775517,-0.752448979591838,0.40443877551020424,-0.44224489795920197,-0.14367346938779357,0.012244897959154843,0.0,32.43055513,120.50587867,16.472,-9.458744898438454e-11,18.632434992031904,0.0,0.0,0,0.0,0.0,-1.0095391189679503e-10,0.001107889051127131,-1.0095391189679503e-10,0.001107889051127131,1,Data01
8.445,-0.540836633663369,-0.7458514851485152,0.39614851485148483,-0.8346534653465697,-0.5305940594059622,0.5406930693069749,0.0,32.43055513,120.50587867,16.472,-9.458744898438454e-11,18.632434992031904,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,Data01
